user_id,public,completion_percentage,gender,region,age
549,0,12,0,zilinsky kraj  zilina,16
550,0,29,0,zilinsky kraj  zilina,0
551,0,79,0,zilinsky kraj  rajecke teplice,19
552,1,74,0,zilinsky kraj  bytca,19
553,1,36,0,zilinsky kraj  zilina,19
554,0,57,0,zilinsky kraj  cadca,0
555,1,71,0,zilinsky kraj  namestovo,19
556,0,67,0,zilinsky kraj  bytca,20
557,1,50,0,zahranicie  zahranicie - ostatne,0
558,1,22,0,zilinsky kraj  kysucke nove mesto,0
559,1,69,0,zilinsky kraj  zilina,18
560,1,76,0,zilinsky kraj  zilina,0
561,0,14,0,zilinsky kraj  zilina,24
562,0,19,0,zilinsky kraj  zilina,0
563,0,74,0,zilinsky kraj  bytca,0
564,0,76,0,zilinsky kraj  kysucke nove mesto,18
565,0,17,1,zilinsky kraj  zilina,21
566,0,53,0,zahranicie  zahranicie - ostatne,0
567,0,12,0,zilinsky kraj  cadca,19
568,1,55,0,zilinsky kraj  zilina,0
569,1,67,0,zilinsky kraj  zilina,0
570,0,12,0,zilinsky kraj  zilina,0
571,1,71,1,zilinsky kraj  bytca,21
572,0,12,0,zilinsky kraj  zilina,21
573,0,62,0,zilinsky kraj  zilina,0
574,0,31,0,zilinsky kraj  bytca,0
575,0,66,0,zilinsky kraj  zilina,19
576,0,24,0,zilinsky kraj  kysucke nove mesto,19
577,0,59,0,zilinsky kraj  zilina,0
578,1,16,0,zilinsky kraj  zilina,0
579,0,17,0,zilinsky kraj  zilina,22
580,1,28,0,zilinsky kraj  zilina,0
581,1,47,0,zilinsky kraj  bytca,0
582,1,71,1,zilinsky kraj  kysucke nove mesto,16
583,0,71,0,zilinsky kraj  zilina,21
584,0,12,0,zilinsky kraj  zilina,23
585,1,67,0,zilinsky kraj  zilina,21
586,0,12,1,zilinsky kraj  rajec,21
587,1,59,0,zilinsky kraj  zilina,19
588,1,59,0,zilinsky kraj  zilina,23
589,1,71,0,zilinsky kraj  zilina,20
590,1,60,0,zilinsky kraj  kysucke nove mesto,21
591,0,14,0,zilinsky kraj  kysucke nove mesto,21
592,1,62,1,zilinsky kraj  zilina,21
593,0,34,0,zahranicie  zahranicie - australia,20
594,1,66,0,zilinsky kraj  zilina,21
595,1,72,1,zilinsky kraj  zilina,19
596,1,57,0,zilinsky kraj  kysucke nove mesto,21
597,1,62,0,zilinsky kraj  zilina,19
598,1,74,0,zilinsky kraj  kysucke nove mesto,21
599,0,12,0,zilinsky kraj  zilina,19
600,0,55,0,zilinsky kraj  kysucke nove mesto,0
601,0,52,1,zilinsky kraj  kysucke nove mesto,17
602,0,29,0,zilinsky kraj  zilina,23
603,0,12,0,zilinsky kraj  cadca,23
604,0,72,0,zilinsky kraj  zilina,20
605,0,29,0,zilinsky kraj  kysucke nove mesto,17
606,0,47,0,zilinsky kraj  kysucke nove mesto,23
607,1,60,0,zilinsky kraj  zilina,20
608,0,67,0,zilinsky kraj  zilina,20
609,0,22,0,zilinsky kraj  zilina,0
610,1,60,0,zilinsky kraj  kysucke nove mesto,21
611,0,78,0,zilinsky kraj  zilina,22
612,1,40,0,zilinsky kraj  kysucke nove mesto,23
613,1,57,1,zilinsky kraj  kysucke nove mesto,19
614,0,12,0,zilinsky kraj  kysucke nove mesto,0
615,0,34,0,zilinsky kraj  zilina,20
616,0,50,0,zilinsky kraj  kysucke nove mesto,18
617,1,62,0,zilinsky kraj  kysucke nove mesto,21
618,0,34,1,zilinsky kraj  bytca,21
619,1,69,0,zilinsky kraj  zilina,20
620,0,60,0,zilinsky kraj  bytca,20
621,1,59,1,zilinsky kraj  zilina,23
622,0,41,0,zilinsky kraj  zilina,20
623,1,16,0,zilinsky kraj  zilina,0
624,0,45,0,zilinsky kraj  cadca,18
625,1,55,1,zilinsky kraj  kysucke nove mesto,24
626,1,55,0,zilinsky kraj  rajec,22
627,1,66,1,zilinsky kraj  zilina,22
628,1,83,0,zilinsky kraj  kysucke nove mesto,20
629,0,12,0,zilinsky kraj  zilina,19
630,0,64,0,zilinsky kraj  turzovka,20
631,1,64,0,zilinsky kraj  kysucke nove mesto,20
632,0,60,0,zilinsky kraj  zilina,0
633,0,59,0,zilinsky kraj  zilina,0
634,1,69,0,zilinsky kraj  cadca,24
635,0,19,0,zilinsky kraj  zilina,20
636,1,12,0,zilinsky kraj  kysucke nove mesto,18
637,0,71,0,zilinsky kraj  zilina,0
638,0,19,0,zilinsky kraj  kysucke nove mesto,19
639,1,12,0,zilinsky kraj  cadca,20
640,0,84,0,zilinsky kraj  zilina,18
641,0,12,1,zilinsky kraj  zilina,21
642,0,14,0,zilinsky kraj  kysucke nove mesto,17
643,0,14,0,zahranicie  zahranicie - ostatne,19
644,0,59,0,zilinsky kraj  zilina,18
645,0,79,0,zilinsky kraj  zilina,0
646,1,69,1,zilinsky kraj  kysucke nove mesto,20
647,0,78,0,zilinsky kraj  kysucke nove mesto,19
648,1,38,1,zilinsky kraj  zilina,20
649,0,60,0,zilinsky kraj  zilina,0
650,1,38,0,zilinsky kraj  zilina,20
651,0,14,0,zilinsky kraj  bytca,20
652,0,12,0,zilinsky kraj  zilina,0
653,1,22,0,zilinsky kraj  zilina,19
654,0,62,0,zilinsky kraj  kysucke nove mesto,19
655,1,69,0,zilinsky kraj  kysucke nove mesto,19
656,0,81,0,zilinsky kraj  kysucke nove mesto,21
657,0,12,0,kosicky kraj  spisska nova ves,18
658,0,12,0,zilinsky kraj  turzovka,20
659,1,57,0,zilinsky kraj  zilina,20
660,1,64,1,zilinsky kraj  zilina,21
661,0,21,0,zilinsky kraj  martin,0
662,0,84,0,zilinsky kraj  cadca,21
663,0,40,0,ceska republika  cz - praha,21
664,0,19,0,zahranicie  zahranicie - usa,0
665,0,12,0,zilinsky kraj  kysucke nove mesto,0
666,0,12,0,kosicky kraj  michalovce,18
667,0,66,0,zilinsky kraj  zilina,0
668,1,12,0,trnavsky kraj  senica,20
669,0,50,0,zilinsky kraj  zilina,0
670,0,21,0,zilinsky kraj  zilina,20
671,1,14,0,trenciansky kraj  povazska bystrica,18
672,1,50,0,zilinsky kraj  zilina,21
673,0,14,0,zilinsky kraj  zilina,0
674,0,45,1,zahranicie  zahranicie - ostatne,23
675,0,62,0,zilinsky kraj  rajec,19
676,0,53,0,zilinsky kraj  zilina,19
677,1,69,0,zilinsky kraj  zilina,20
678,0,78,0,zilinsky kraj  kysucke nove mesto,19
679,1,16,0,ceska republika  cz - liberecky kraj,18
680,0,43,0,zilinsky kraj  zilina,19
681,1,16,1,zahranicie  zahranicie - nemecko,21
682,0,12,0,zilinsky kraj  cadca,0
683,1,50,0,zilinsky kraj  cadca,0
684,0,67,0,zilinsky kraj  zilina,20
685,1,43,0,zahranicie  zahranicie - usa,20
686,0,69,0,zilinsky kraj  zilina,18
687,1,55,0,zilinsky kraj  zilina,19
688,0,17,0,zahranicie  zahranicie - usa,19
689,0,50,0,zilinsky kraj  cadca,0
690,0,71,0,zilinsky kraj  cadca,18
691,0,17,0,zilinsky kraj  turzovka,19
692,0,16,0,trenciansky kraj  povazska bystrica,0
693,1,26,0,zilinsky kraj  turzovka,19
694,1,28,0,zilinsky kraj  zilina,0
695,0,69,0,zilinsky kraj  zilina,0
696,0,67,1,zilinsky kraj  zilina,26
697,0,52,0,zilinsky kraj  martin,0
698,1,12,1,zilinsky kraj  kysucke nove mesto,32
699,1,12,0,zilinsky kraj  kysucke nove mesto,18
700,0,41,0,zahranicie  zahranicie - ostatne,0
701,0,69,1,zilinsky kraj  kysucke nove mesto,25
702,1,12,1,zilinsky kraj  kysucke nove mesto,25
703,0,12,0,zilinsky kraj  zilina,0
704,1,26,1,zilinsky kraj  kysucke nove mesto,0
705,0,22,0,zilinsky kraj  zilina,17
706,1,91,1,zilinsky kraj  kysucke nove mesto,25
707,0,67,1,zilinsky kraj  kysucke nove mesto,0
708,1,53,0,zilinsky kraj  namestovo,19
709,0,69,1,zilinsky kraj  kysucke nove mesto,19
710,0,59,0,zilinsky kraj  kysucke nove mesto,24
711,1,71,0,zilinsky kraj  tvrdosin,23
712,1,67,1,zilinsky kraj  kysucke nove mesto,29
713,0,66,1,zilinsky kraj  kysucke nove mesto,25
714,1,60,1,zilinsky kraj  kysucke nove mesto,29
715,1,72,1,zilinsky kraj  kysucke nove mesto,20
716,1,71,1,zilinsky kraj  kysucke nove mesto,23
717,1,17,0,zilinsky kraj  namestovo,0
718,0,74,0,zilinsky kraj  zilina,22
719,0,69,0,zilinsky kraj  zilina,22
720,1,53,0,zilinsky kraj  kysucke nove mesto,25
721,0,40,0,zilinsky kraj  kysucke nove mesto,19
722,1,60,1,zilinsky kraj  kysucke nove mesto,28
723,0,22,0,zilinsky kraj  kysucke nove mesto,0
724,1,60,1,zahranicie  zahranicie - australia,22
725,0,47,0,zahranicie  zahranicie - ostatne,20
726,0,21,0,zilinsky kraj  kysucke nove mesto,18
727,1,12,1,zilinsky kraj  zilina,0
728,1,69,1,zilinsky kraj  zilina,26
729,1,12,0,zilinsky kraj  kysucke nove mesto,0
730,1,64,1,zilinsky kraj  martin,25
731,1,78,0,zilinsky kraj  kysucke nove mesto,21
732,1,52,0,zilinsky kraj  kysucke nove mesto,0
733,1,55,1,zilinsky kraj  zilina,0
734,1,71,0,zilinsky kraj  kysucke nove mesto,21
735,1,66,1,zahranicie  zahranicie - ostatne,26
736,1,66,1,zilinsky kraj  kysucke nove mesto,27
737,1,67,0,zilinsky kraj  kysucke nove mesto,28
738,0,40,0,zilinsky kraj  kysucke nove mesto,20
739,0,64,1,zilinsky kraj  kysucke nove mesto,0
740,1,28,0,zilinsky kraj  zilina,21
741,1,69,1,zilinsky kraj  cadca,20
742,0,26,1,zilinsky kraj  kysucke nove mesto,24
743,0,66,1,zilinsky kraj  martin,28
744,1,67,1,zilinsky kraj  kysucke nove mesto,0
745,1,64,1,nitriansky kraj  nitra,19
746,1,76,0,zilinsky kraj  kysucke nove mesto,20
747,0,16,1,zilinsky kraj  kysucke nove mesto,0
748,1,62,0,zilinsky kraj  kysucke nove mesto,26
749,1,38,0,zilinsky kraj  kysucke nove mesto,20
750,0,26,1,zilinsky kraj  zilina,20
751,1,12,1,zilinsky kraj  kysucke nove mesto,22
752,1,60,1,zilinsky kraj  kysucke nove mesto,22
753,0,33,1,zilinsky kraj  cadca,25
754,1,71,1,zilinsky kraj  zilina,20
755,1,69,0,zilinsky kraj  zilina,20
756,1,84,1,zilinsky kraj  kysucke nove mesto,0
757,0,66,0,zilinsky kraj  kysucke nove mesto,19
758,0,69,1,zilinsky kraj  zilina,24
759,1,79,1,zilinsky kraj  kysucke nove mesto,15
760,1,64,0,zilinsky kraj  kysucke nove mesto,20
761,0,76,1,zilinsky kraj  kysucke nove mesto,20
762,0,76,0,zilinsky kraj  kysucke nove mesto,17
763,1,60,0,zilinsky kraj  zilina,0
764,0,14,1,zilinsky kraj  zilina,0
765,1,50,0,zilinsky kraj  kysucke nove mesto,0
766,0,71,1,nitriansky kraj  zlate moravce,22
767,1,66,1,zilinsky kraj  martin,17
768,0,84,1,zilinsky kraj  kysucke nove mesto,19
769,1,81,0,zilinsky kraj  kysucke nove mesto,0
770,1,52,0,zilinsky kraj  zilina,22
771,0,48,0,zilinsky kraj  zilina,20
772,0,12,1,zilinsky kraj  zilina,23
773,0,71,0,zilinsky kraj  zilina,21
774,1,72,1,zahranicie  zahranicie - australia,0
775,0,12,1,bratislavsky kraj  malacky,0
776,1,71,1,zilinsky kraj  kysucke nove mesto,21
777,1,53,1,zilinsky kraj  kysucke nove mesto,0
778,1,47,1,zilinsky kraj  kysucke nove mesto,20
779,0,29,0,zahranicie  zahranicie - usa,20
780,1,53,1,zilinsky kraj  kysucke nove mesto,18
781,0,16,1,kosicky kraj  michalovce,0
782,1,69,1,zilinsky kraj  zilina,0
783,1,64,1,zilinsky kraj  zilina,26
784,1,66,0,zilinsky kraj  zilina,18
785,0,36,1,zilinsky kraj  zilina,0
786,1,74,0,zilinsky kraj  bytca,21
787,1,29,1,zilinsky kraj  bytca,22
788,1,60,1,trenciansky kraj  myjava,22
789,0,69,0,zilinsky kraj  kysucke nove mesto,0
790,0,45,1,zahranicie  zahranicie - ostatne,25
791,1,71,1,banskobystricky kraj  zvolen,23
792,0,64,1,zahranicie  zahranicie - ostatne,0
793,1,74,0,zilinsky kraj  bytca,21
794,1,57,1,trenciansky kraj  povazska bystrica,22
795,1,71,1,zilinsky kraj  kysucke nove mesto,0
796,1,72,1,nitriansky kraj  sahy,21
797,0,48,1,zilinsky kraj  zilina,21
798,0,55,0,zilinsky kraj  zilina,22
799,0,60,1,zilinsky kraj  zilina,21
800,1,67,0,zilinsky kraj  bytca,22
801,1,72,1,zilinsky kraj  zilina,21
802,1,43,0,zilinsky kraj  rajec,23
803,1,62,0,zilinsky kraj  zilina,21
804,0,66,1,zilinsky kraj  zilina,27
805,1,36,1,zilinsky kraj  kysucke nove mesto,0
806,1,12,0,zilinsky kraj  zilina,22
807,0,29,0,zilinsky kraj  kysucke nove mesto,0
808,1,76,1,zilinsky kraj  zilina,21
809,1,66,0,zilinsky kraj  bytca,20
810,0,40,0,zilinsky kraj  kysucke nove mesto,20
811,0,64,0,zilinsky kraj  zilina,23
812,0,52,1,banskobystricky kraj  zvolen,22
813,1,64,0,zilinsky kraj  zilina,20
814,1,71,1,zilinsky kraj  kysucke nove mesto,25
815,1,66,0,zilinsky kraj  kysucke nove mesto,20
816,0,12,1,zilinsky kraj  zilina,25
817,1,53,1,zilinsky kraj  zilina,21
818,0,69,0,zilinsky kraj  bytca,21
819,1,16,1,zilinsky kraj  kysucke nove mesto,21
820,1,76,0,zilinsky kraj  zilina,21
821,0,16,1,trenciansky kraj  partizanske,25
822,1,76,1,zilinsky kraj  kysucke nove mesto,19
823,1,50,1,trenciansky kraj  povazska bystrica,23
824,1,52,1,trnavsky kraj  trnava,19
825,1,59,1,zilinsky kraj  kysucke nove mesto,24
826,1,47,1,trnavsky kraj  trnava,0
827,0,12,1,banskobystricky kraj  zvolen,0
828,1,12,1,zilinsky kraj  zilina,24
829,0,12,1,zilinsky kraj  kysucke nove mesto,23
830,0,78,0,zilinsky kraj  zilina,23
831,1,12,1,zilinsky kraj  trstena,22
832,1,76,0,zilinsky kraj  kysucke nove mesto,22
833,0,12,0,zahranicie  zahranicie - usa,20
834,0,12,1,bratislavsky kraj  bratislava - okolie,18
835,1,72,1,zilinsky kraj  bytca,21
836,0,14,1,zahranicie  zahranicie - usa,0
837,0,67,1,zilinsky kraj  zilina,0
838,1,60,1,zilinsky kraj  zilina,21
839,0,62,1,zilinsky kraj  zilina,0
840,0,74,1,zilinsky kraj  zilina,0
841,0,12,1,zilinsky kraj  kysucke nove mesto,0
842,1,69,1,zilinsky kraj  zilina,23
843,0,53,1,zilinsky kraj  zilina,24
844,1,53,0,zilinsky kraj  zilina,0
845,0,40,1,zahranicie  zahranicie - ostatne,0
846,1,59,1,presovsky kraj  presov,22
847,1,78,0,zilinsky kraj  kysucke nove mesto,17
848,1,52,1,zilinsky kraj  zilina,18
849,1,72,1,zilinsky kraj  zilina,18
850,0,69,1,zilinsky kraj  martin,0
851,1,33,1,zilinsky kraj  zilina,25
852,1,41,1,zilinsky kraj  zilina,0
853,1,47,0,zilinsky kraj  kysucke nove mesto,23
854,1,72,0,zilinsky kraj  kysucke nove mesto,21
855,1,69,1,zilinsky kraj  zilina,0
856,1,12,1,zilinsky kraj  zilina,21
857,1,72,1,presovsky kraj  stara lubovna,21
858,0,12,0,zilinsky kraj  kysucke nove mesto,20
859,1,12,1,zilinsky kraj  rajec,0
860,0,81,1,zilinsky kraj  kysucke nove mesto,13
861,0,76,0,zilinsky kraj  kysucke nove mesto,20
862,1,66,0,zilinsky kraj  zilina,21
863,1,69,1,zilinsky kraj  rajecke teplice,23
864,1,76,0,zahranicie  zahranicie - australia,19
865,1,14,1,zilinsky kraj  zilina,27
866,1,29,0,zilinsky kraj  zilina,18
867,0,12,0,zilinsky kraj  cadca,0
868,0,50,1,trnavsky kraj  dunajska streda,0
869,0,79,0,zilinsky kraj  zilina,20
870,0,12,0,zilinsky kraj  zilina,20
871,0,69,0,zilinsky kraj  zilina,30
872,1,59,0,zilinsky kraj  zilina,21
873,1,81,0,zilinsky kraj  zilina,19
874,0,12,1,zilinsky kraj  zilina,26
875,1,57,0,zilinsky kraj  zilina,21
876,0,72,0,zilinsky kraj  kysucke nove mesto,22
877,0,12,1,zilinsky kraj  zilina,23
878,0,86,0,zilinsky kraj  zilina,0
879,1,69,1,zilinsky kraj  zilina,21
880,0,19,0,zilinsky kraj  zilina,21
881,0,33,1,zilinsky kraj  bytca,0
882,1,22,1,zilinsky kraj  zilina,26
883,0,53,1,zilinsky kraj  zilina,0
884,1,66,1,zilinsky kraj  zilina,19
885,1,71,1,zilinsky kraj  zilina,23
886,0,59,0,zilinsky kraj  cadca,22
887,1,12,1,zilinsky kraj  rajecke teplice,22
888,1,66,1,zilinsky kraj  zilina,0
889,0,22,0,zilinsky kraj  zilina,0
890,1,69,0,zilinsky kraj  cadca,0
891,1,76,0,zilinsky kraj  zilina,20
892,1,59,1,zilinsky kraj  zilina,18
893,0,59,0,zahranicie  zahranicie - ostatne,22
894,1,64,0,zilinsky kraj  zilina,22
895,1,33,0,zilinsky kraj  zilina,0
896,0,53,0,zilinsky kraj  kysucke nove mesto,21
897,1,67,1,zilinsky kraj  zilina,0
898,1,34,1,zilinsky kraj  zilina,23
899,0,59,0,zilinsky kraj  kysucke nove mesto,23
900,1,64,0,zilinsky kraj  zilina,20
901,1,69,1,zilinsky kraj  zilina,22
902,0,59,1,zilinsky kraj  zilina,0
903,1,12,0,zilinsky kraj  zilina,21
904,1,66,1,zilinsky kraj  zilina,0
905,1,29,0,zilinsky kraj  zilina,0
906,0,60,0,zilinsky kraj  cadca,24
907,0,57,1,zilinsky kraj  zilina,0
908,0,43,1,zilinsky kraj  zilina,18
909,0,12,0,zilinsky kraj  zilina,0
910,0,22,0,zilinsky kraj  zilina,20
911,0,14,0,zilinsky kraj  zilina,0
912,1,57,0,zahranicie  zahranicie - ostatne,24
913,1,64,0,zilinsky kraj  kysucke nove mesto,22
914,0,57,0,zilinsky kraj  zilina,21
915,0,14,0,zilinsky kraj  zilina,22
916,1,67,1,zilinsky kraj  zilina,0
917,0,64,0,zilinsky kraj  kysucke nove mesto,0
918,1,69,0,zilinsky kraj  cadca,0
919,0,12,0,zilinsky kraj  zilina,21
920,0,53,0,zilinsky kraj  zilina,20
921,1,66,0,zilinsky kraj  zilina,21
922,1,57,1,zilinsky kraj  rajecke teplice,21
923,0,12,0,zilinsky kraj  zilina,0
924,0,69,1,zilinsky kraj  bytca,23
925,1,67,1,zilinsky kraj  zilina,23
926,0,26,0,zilinsky kraj  kysucke nove mesto,0
927,1,59,1,zilinsky kraj  zilina,22
928,0,31,0,zilinsky kraj  kysucke nove mesto,0
929,1,62,1,zilinsky kraj  zilina,0
930,1,69,0,zilinsky kraj  zilina,21
931,1,60,0,zilinsky kraj  zilina,0
932,0,76,0,zilinsky kraj  zilina,23
933,1,64,0,zilinsky kraj  bytca,23
934,1,69,0,zilinsky kraj  rajec,21
935,1,36,1,zilinsky kraj  zilina,23
936,1,62,1,zilinsky kraj  zilina,22
937,1,17,1,zilinsky kraj  rajec,23
938,1,19,0,zilinsky kraj  zilina,18
939,0,12,1,zilinsky kraj  zilina,0
940,0,14,1,zilinsky kraj  zilina,22
941,0,12,1,zilinsky kraj  zilina,23
942,1,71,1,zilinsky kraj  zilina,20
943,0,66,0,zilinsky kraj  zilina,20
944,0,31,1,zilinsky kraj  bytca,22
945,0,12,0,zilinsky kraj  zilina,0
946,0,69,0,zahranicie  zahranicie - ostatne,19
947,1,50,0,zilinsky kraj  zilina,20
948,0,62,1,zilinsky kraj  zilina,24
949,0,57,1,zilinsky kraj  zilina,19
950,1,71,0,zilinsky kraj  rajec,21
951,0,64,0,zilinsky kraj  zilina,20
952,1,12,0,zilinsky kraj  cadca,21
953,1,66,1,zilinsky kraj  martin,25
954,0,60,1,zilinsky kraj  zilina,0
955,0,12,0,trnavsky kraj  trnava,0
956,0,47,1,zilinsky kraj  zilina,30
957,1,74,0,zilinsky kraj  zilina,21
958,1,22,1,zilinsky kraj  zilina,22
959,0,22,0,zilinsky kraj  cadca,20
960,1,14,0,zilinsky kraj  tvrdosin,17
961,0,60,0,zilinsky kraj  cadca,20
962,1,36,1,zilinsky kraj  cadca,18
963,1,66,1,zilinsky kraj  kysucke nove mesto,0
964,1,67,1,zilinsky kraj  kysucke nove mesto,19
965,1,12,1,zilinsky kraj  cadca,30
966,1,76,1,zilinsky kraj  cadca,21
967,1,72,1,zilinsky kraj  cadca,18
968,1,83,0,zilinsky kraj  cadca,17
969,1,72,1,zilinsky kraj  cadca,20
970,1,78,1,zilinsky kraj  cadca,19
971,1,60,0,zilinsky kraj  cadca,0
972,0,40,1,zilinsky kraj  zilina,0
973,1,45,0,zilinsky kraj  cadca,19
974,1,40,1,zilinsky kraj  kysucke nove mesto,19
975,0,28,0,zilinsky kraj  liptovsky mikulas,22
976,1,72,1,zilinsky kraj  cadca,0
977,0,62,1,zilinsky kraj  cadca,27
978,1,26,0,zilinsky kraj  cadca,18
979,0,50,1,zilinsky kraj  cadca,19
980,0,55,0,zilinsky kraj  cadca,18
981,1,93,1,zahranicie  zahranicie - usa,0
982,1,16,1,zahranicie  zahranicie - francuzsko,0
983,0,59,0,zilinsky kraj  dolny kubin,19
984,1,76,1,zilinsky kraj  cadca,0
985,1,74,1,zilinsky kraj  cadca,19
986,0,67,1,zahranicie  zahranicie - gb,17
987,0,64,0,zilinsky kraj  cadca,0
988,1,60,0,zilinsky kraj  cadca,19
989,0,47,1,zilinsky kraj  zilina,19
990,0,69,0,zilinsky kraj  cadca,19
991,0,24,0,zilinsky kraj  cadca,19
992,0,52,1,zilinsky kraj  zilina,0
993,0,12,0,zilinsky kraj  cadca,19
994,0,19,1,zilinsky kraj  cadca,19
995,0,60,0,zilinsky kraj  cadca,0
996,0,53,0,zilinsky kraj  cadca,19
997,0,71,0,zilinsky kraj  cadca,0
998,1,74,1,zilinsky kraj  cadca,19
999,0,67,1,trnavsky kraj  piestany,20
1000,1,22,0,zahranicie  zahranicie - gb,16
1001,1,14,1,zilinsky kraj  cadca,21
1002,0,38,0,zilinsky kraj  cadca,0
1003,1,66,1,zilinsky kraj  cadca,19
1004,1,72,0,zilinsky kraj  cadca,20
1005,0,69,1,zilinsky kraj  cadca,19
1006,1,57,0,zilinsky kraj  cadca,19
1007,1,36,1,zilinsky kraj  cadca,41
1008,1,69,1,zilinsky kraj  cadca,19
1009,1,66,1,zilinsky kraj  cadca,20
1010,0,26,0,zilinsky kraj  zilina,0
1011,1,60,0,zilinsky kraj  cadca,18
1012,1,66,0,zilinsky kraj  kysucke nove mesto,0
1013,1,57,0,zilinsky kraj  kysucke nove mesto,19
1014,0,74,1,zilinsky kraj  cadca,18
1015,1,72,0,zilinsky kraj  cadca,0
1016,1,43,1,zilinsky kraj  zilina,18
1017,1,86,0,zahranicie  zahranicie - rakusko,19
1018,1,91,0,ceska republika  cz - ostravsky kraj,17
1019,0,31,0,zilinsky kraj  cadca,19
1020,1,53,0,zilinsky kraj  cadca,18
1021,1,50,1,zahranicie  zahranicie - kanada,22
1022,1,76,1,zilinsky kraj  bytca,21
1023,1,62,1,zilinsky kraj  bytca,0
1024,0,50,0,zilinsky kraj  zilina,0
1025,1,43,1,zilinsky kraj  kysucke nove mesto,22
1026,0,45,1,banskobystricky kraj  hrinova,37
1027,1,22,0,zilinsky kraj  kysucke nove mesto,0
1028,1,34,1,zilinsky kraj  kysucke nove mesto,24
1029,1,60,1,zahranicie  zahranicie - rakusko,25
1030,1,71,0,zilinsky kraj  rajecke teplice,0
1031,0,62,0,zilinsky kraj  kysucke nove mesto,0
1032,1,71,1,zilinsky kraj  zilina,17
1033,0,16,1,zilinsky kraj  kysucke nove mesto,20
1034,0,79,0,zilinsky kraj  kysucke nove mesto,20
1035,1,60,1,zilinsky kraj  kysucke nove mesto,19
1036,1,59,1,zilinsky kraj  kysucke nove mesto,20
1037,0,31,0,zilinsky kraj  kysucke nove mesto,20
1038,0,76,1,zilinsky kraj  zilina,20
1039,0,52,0,zilinsky kraj  zilina,0
1040,0,33,0,zilinsky kraj  kysucke nove mesto,20
1041,1,67,1,zahranicie  zahranicie - gb,19
1042,0,57,0,zilinsky kraj  kysucke nove mesto,20
1043,0,12,0,zilinsky kraj  zilina,20
1044,0,48,0,zilinsky kraj  kysucke nove mesto,0
1045,0,12,0,zilinsky kraj  kysucke nove mesto,19
1046,0,21,0,zilinsky kraj  kysucke nove mesto,20
1047,1,66,0,zilinsky kraj  kysucke nove mesto,20
1048,1,69,1,zilinsky kraj  kysucke nove mesto,21
1049,0,45,0,zilinsky kraj  zilina,24
1050,1,31,0,zilinsky kraj  kysucke nove mesto,19
1051,1,57,0,zilinsky kraj  kysucke nove mesto,20
1052,1,60,0,zilinsky kraj  kysucke nove mesto,20
1053,0,12,0,zilinsky kraj  kysucke nove mesto,0
1054,0,24,1,zilinsky kraj  kysucke nove mesto,0
1055,0,69,1,zilinsky kraj  zilina,21
1056,0,24,0,zilinsky kraj  kysucke nove mesto,20
1057,0,38,0,zahranicie  zahranicie - australia,20
1058,0,12,0,zilinsky kraj  kysucke nove mesto,19
1059,0,16,0,zilinsky kraj  kysucke nove mesto,20
1060,0,53,0,zilinsky kraj  kysucke nove mesto,20
1061,1,53,1,zilinsky kraj  zilina,21
1062,1,48,1,zilinsky kraj  kysucke nove mesto,20
1063,0,53,1,zilinsky kraj  kysucke nove mesto,11
1064,1,83,0,bratislavsky kraj  bratislava - dubravka,17
1065,1,79,1,zilinsky kraj  kysucke nove mesto,20
1066,0,69,1,zilinsky kraj  cadca,20
1067,0,21,0,zahranicie  zahranicie - francuzsko,0
1068,0,62,1,zilinsky kraj  bytca,18
1069,1,59,1,zilinsky kraj  zilina,23
1070,0,21,0,zilinsky kraj  kysucke nove mesto,19
1071,1,31,0,zilinsky kraj  cadca,19
1072,1,59,1,zahranicie  zahranicie - australia,0
1073,1,84,1,zilinsky kraj  zilina,20
1074,1,12,0,zilinsky kraj  zilina,18
1075,0,17,0,zilinsky kraj  kysucke nove mesto,20
1076,0,21,0,zilinsky kraj  kysucke nove mesto,18
1077,1,52,1,zilinsky kraj  kysucke nove mesto,20
1078,1,33,0,zilinsky kraj  kysucke nove mesto,18
1079,1,66,0,zilinsky kraj  kysucke nove mesto,19
1080,0,71,1,zilinsky kraj  kysucke nove mesto,19
1081,0,14,0,zilinsky kraj  cadca,18
1082,0,50,0,zilinsky kraj  kysucke nove mesto,0
1083,0,12,1,zilinsky kraj  zilina,23
1084,1,36,1,zilinsky kraj  kysucke nove mesto,20
1085,0,60,1,zilinsky kraj  kysucke nove mesto,20
1086,0,69,0,zilinsky kraj  kysucke nove mesto,21
1087,1,62,0,zilinsky kraj  zilina,20
1088,1,74,0,zilinsky kraj  kysucke nove mesto,19
1089,0,78,0,zilinsky kraj  kysucke nove mesto,0
1090,1,67,1,zilinsky kraj  kysucke nove mesto,21
1091,1,69,0,zilinsky kraj  cadca,0
1092,0,12,1,zahranicie  zahranicie - rakusko,0
1093,1,67,1,zahranicie  zahranicie - ostatne,22
